timestamp,alert_id,event_category,event_name,severity,src_ip,dst_ip,dst_port,username,hostname,action,bytes_transferred,false_positive,analyst_note
2025-10-15T17:08:56,,Network,HTTP Request,INFO,192.168.1.59,192.168.1.12,80,jsmith,WS-116,ALLOWED,14238,,
2025-10-15T17:14:54,,System,File Access,INFO,192.168.1.43,192.168.1.24,22,bkumar,WS-139,ALLOWED,20975,,
2025-10-15T17:16:20,,Authentication,Successful Login,INFO,192.168.1.54,192.168.1.14,22,priya.k,WS-126,ALLOWED,43462,,
2025-10-15T17:16:56,,System,File Access,INFO,192.168.1.38,192.168.1.18,53,priya.k,WS-149,ALLOWED,34263,,
2025-10-15T17:18:44,ALT-1093,Firewall,Connection Blocked,WARNING,192.168.1.27,192.168.1.11,445,arogers,WS-102,BLOCKED,11854,No,
2025-10-15T17:32:22,ALT-1145,Authentication,Failed Login,WARNING,192.168.1.14,192.168.1.20,53,admin,WS-141,ALLOWED,46702,Yes,Known svc account activity
2025-10-15T17:34:58,,Network,HTTPS Request,INFO,192.168.1.42,192.168.1.15,443,raj.m,WS-108,ALLOWED,6886,,
2025-10-15T17:37:44,,Authentication,Successful Login,INFO,192.168.1.27,192.168.1.28,80,root,WS-112,ALLOWED,19514,,
2025-10-15T17:37:49,ALT-1095,Authentication,Failed Login,WARNING,45.33.32.156,192.168.1.12,8080,svc_backup,EXT-HOST,ALLOWED,39015,No,
2025-10-15T17:38:37,,Network,HTTP Request,INFO,192.168.1.50,192.168.1.17,80,admin,WS-118,ALLOWED,15467,,
2025-10-15T17:38:47,,Firewall,Connection Allowed,INFO,192.168.1.32,192.168.1.28,22,root,WS-111,ALLOWED,1808,,
2025-10-15T17:45:56,ALT-1023,Authentication,After-Hours Login,WARNING,192.168.1.44,10.0.0.1,443,jsmith,WS-118,ALLOWED,15008,No,
2025-10-15T17:47:18,,Network,HTTP Request,INFO,192.168.1.45,192.168.1.17,80,raj.m,WS-150,ALLOWED,1230,,
2025-10-15T17:47:34,,Authentication,Successful Login,INFO,192.168.1.20,192.168.1.12,22,testuser,WS-102,ALLOWED,18112,,
2025-10-15T17:48:14,,Authentication,Successful Login,INFO,192.168.1.30,192.168.1.25,22,svc_backup,WS-107,ALLOWED,37683,,
2025-10-15T17:50:05,,Network,HTTPS Request,INFO,192.168.1.55,192.168.1.28,443,admin,WS-121,ALLOWED,44258,,
2025-10-15T17:54:11,ALT-1016,Network,Tor Exit Node Traffic,HIGH,45.33.32.156,192.168.1.17,9001,svc_backup,EXT-HOST,ALLOWED,44017,No,Requires investigation
2025-10-15T17:54:14,,Authentication,Successful Login,INFO,192.168.1.14,192.168.1.28,443,asha.s,WS-109,ALLOWED,36986,,
2025-10-15T17:59:59,ALT-1002,Authentication,Failed Login,WARNING,192.168.1.35,192.168.1.17,53,bkumar,WS-106,ALLOWED,27962,No,
2025-10-15T18:01:05,ALT-1113,Authentication,Failed Login,WARNING,192.168.1.34,192.168.1.13,445,priya.k,WS-100,ALLOWED,23764,No,
2025-10-15T18:03:48,,Network,HTTPS Request,INFO,192.168.1.11,192.168.1.22,443,asha.s,WS-113,ALLOWED,12365,,
2025-10-15T18:04:18,,Network,DNS Query,INFO,192.168.1.23,10.0.0.254,53,nancy.w,WS-100,ALLOWED,44116,,
2025-10-15T18:06:19,,Authentication,Successful Login,INFO,192.168.1.39,192.168.1.13,443,raj.m,WS-123,ALLOWED,20607,,
2025-10-15T18:10:44,ALT-1088,Network,Port Scan Detected,HIGH,103.21.244.0,192.168.1.14,1005,nancy.w,EXT-HOST,ALLOWED,11125,No,Requires investigation
2025-10-15T18:16:51,,Network,DNS Query,INFO,192.168.1.46,192.168.1.26,53,testuser,WS-148,ALLOWED,29528,,
2025-10-15T18:21:26,,System,Process Started,INFO,192.168.1.18,192.168.1.25,445,jsmith,WS-127,ALLOWED,38446,,
2025-10-15T18:27:06,ALT-1140,System,Registry Modification,WARNING,192.168.1.35,192.168.1.14,443,bkumar,WS-112,ALLOWED,3876,No,
2025-10-15T18:28:27,,Authentication,Successful Login,INFO,192.168.1.23,192.168.1.14,53,asha.s,WS-106,ALLOWED,23045,,
2025-10-15T18:29:03,,System,Process Started,INFO,192.168.1.59,192.168.1.27,8080,raj.m,WS-121,ALLOWED,40603,,
2025-10-15T18:32:11,,System,Process Started,INFO,192.168.1.35,192.168.1.26,443,jsmith,WS-145,ALLOWED,21926,,
2025-10-15T18:33:04,,Network,HTTPS Request,INFO,192.168.1.22,192.168.1.22,443,admin,WS-150,ALLOWED,15785,,
2025-10-15T18:37:25,,System,File Access,INFO,192.168.1.52,192.168.1.21,22,root,WS-143,ALLOWED,7184,,
2025-10-15T18:39:07,,Authentication,Successful Login,INFO,192.168.1.29,10.0.0.254,443,root,WS-113,ALLOWED,41005,,
2025-10-15T18:41:11,,Network,HTTP Request,INFO,192.168.1.47,192.168.1.13,80,nancy.w,WS-102,ALLOWED,47760,,
2025-10-15T18:41:40,,Authentication,Successful Login,INFO,192.168.1.13,10.0.0.2,80,admin,WS-125,ALLOWED,29735,,
2025-10-15T18:45:52,,System,File Access,INFO,192.168.1.35,192.168.1.27,53,nancy.w,WS-141,ALLOWED,12624,,
2025-10-15T18:46:01,ALT-1001,Firewall,Connection Blocked,WARNING,192.168.1.52,10.0.0.1,53,testuser,WS-115,BLOCKED,44192,No,
2025-10-15T18:59:46,,Network,DNS Query,INFO,192.168.1.51,192.168.1.18,53,testuser,WS-127,ALLOWED,48008,,
2025-10-15T19:02:31,,System,File Access,INFO,192.168.1.43,192.168.1.18,8080,bkumar,WS-149,ALLOWED,17713,,
2025-10-15T19:02:49,,Authentication,Successful Login,INFO,192.168.1.22,192.168.1.21,443,raj.m,WS-102,ALLOWED,36022,,
2025-10-15T19:08:23,,Authentication,Successful Login,INFO,192.168.1.36,192.168.1.23,22,testuser,WS-141,ALLOWED,4960,,
2025-10-15T19:08:39,ALT-1123,Firewall,Connection Blocked,WARNING,192.168.1.25,10.0.0.1,53,root,WS-130,BLOCKED,35785,No,
2025-10-15T19:20:03,,Firewall,Connection Allowed,INFO,192.168.1.22,192.168.1.10,443,asha.s,WS-144,ALLOWED,22667,,
2025-10-15T19:30:06,ALT-1085,Authentication,Failed Login,WARNING,192.168.1.56,192.168.1.16,8080,jsmith,WS-102,ALLOWED,4869,No,
2025-10-15T19:32:09,,Authentication,Successful Login,INFO,192.168.1.17,192.168.1.24,445,svc_backup,WS-124,ALLOWED,41947,,
2025-10-15T19:32:53,,Authentication,Successful Login,INFO,192.168.1.48,10.0.0.1,8080,arogers,WS-142,ALLOWED,23365,,
2025-10-15T19:42:48,,System,File Access,INFO,192.168.1.36,192.168.1.28,53,priya.k,WS-124,ALLOWED,34347,,
2025-10-15T19:46:37,ALT-1070,Firewall,Connection Blocked,WARNING,192.168.1.34,192.168.1.22,80,svc_backup,WS-145,BLOCKED,5279,Yes,Known svc account activity
2025-10-15T19:51:49,,Network,DNS Query,INFO,192.168.1.28,10.0.0.1,53,admin,WS-143,ALLOWED,26713,,
2025-10-15T19:52:47,ALT-1052,System,Registry Modification,WARNING,192.168.1.31,10.0.0.1,8080,bkumar,WS-108,ALLOWED,4235,Yes,Known svc account activity
2025-10-15T19:53:31,ALT-1104,System,Registry Modification,WARNING,192.168.1.23,192.168.1.23,22,bkumar,WS-102,ALLOWED,29573,No,
2025-10-15T19:55:02,ALT-1131,Data,Large File Transfer,WARNING,192.168.1.15,192.168.1.20,8080,testuser,WS-141,ALLOWED,1384196,Yes,Scheduled backup job
2025-10-15T19:55:37,,Authentication,Successful Login,INFO,192.168.1.46,192.168.1.14,8080,testuser,WS-148,ALLOWED,3272,,
2025-10-15T20:01:42,,Authentication,Successful Login,INFO,192.168.1.11,192.168.1.24,53,raj.m,WS-118,ALLOWED,45505,,
2025-10-15T20:04:24,,Network,HTTP Request,INFO,192.168.1.56,192.168.1.16,80,david.lee,WS-121,ALLOWED,29820,,
2025-10-15T20:10:28,ALT-1133,Authentication,Privilege Escalation,HIGH,192.168.1.56,192.168.1.27,443,bkumar,WS-106,ALLOWED,3352,No,Requires investigation
2025-10-15T20:14:29,ALT-1121,Authentication,Privilege Escalation,HIGH,192.168.1.57,192.168.1.27,53,testuser,WS-150,ALLOWED,9261,No,Requires investigation
2025-10-15T20:15:10,,Firewall,Connection Allowed,INFO,192.168.1.33,192.168.1.13,53,admin,WS-127,ALLOWED,36863,,
2025-10-15T20:19:30,,System,Process Started,INFO,192.168.1.21,192.168.1.19,8080,arogers,WS-116,ALLOWED,47625,,
2025-10-15T20:21:13,,System,Process Started,INFO,192.168.1.58,192.168.1.15,443,asha.s,WS-122,ALLOWED,14736,,
2025-10-15T20:26:47,,Network,HTTPS Request,INFO,192.168.1.42,10.0.0.1,443,nancy.w,WS-145,ALLOWED,29188,,
2025-10-15T20:27:18,ALT-1065,Authentication,Brute Force Attempt,HIGH,91.108.4.0,10.0.0.2,22,root,EXT-HOST,ALLOWED,33146,No,Requires investigation
2025-10-15T20:31:39,,Authentication,Successful Login,INFO,45.33.32.156,192.168.1.19,3389,raj.m,EXT-HOST,ALLOWED,24235,,
2025-10-15T20:31:59,,Authentication,Successful Login,INFO,192.168.1.25,192.168.1.28,3389,david.lee,WS-148,ALLOWED,48579,,
2025-10-15T20:36:07,,Firewall,Connection Allowed,INFO,192.168.1.16,192.168.1.26,53,jsmith,WS-144,ALLOWED,37244,,
2025-10-15T20:38:22,,Authentication,Successful Login,INFO,192.168.1.20,192.168.1.21,445,bkumar,WS-143,ALLOWED,47468,,
2025-10-15T20:46:06,,Network,DNS Query,INFO,192.168.1.38,192.168.1.24,53,admin,WS-112,ALLOWED,39727,,
2025-10-15T20:49:23,,Network,HTTPS Request,INFO,192.168.1.32,192.168.1.28,443,admin,WS-142,ALLOWED,26039,,
2025-10-15T20:49:27,,Firewall,Connection Allowed,INFO,192.168.1.43,192.168.1.15,443,asha.s,WS-117,ALLOWED,19834,,
2025-10-15T20:51:06,,Firewall,Connection Allowed,INFO,192.168.1.17,192.168.1.18,53,root,WS-146,ALLOWED,29025,,
2025-10-15T20:51:22,,System,File Access,INFO,192.168.1.35,192.168.1.28,53,jsmith,WS-139,ALLOWED,14576,,
2025-10-15T20:51:28,,Authentication,Successful Login,INFO,192.168.1.10,192.168.1.18,80,asha.s,WS-142,ALLOWED,7847,,
2025-10-15T20:53:45,,Network,DNS Query,INFO,192.168.1.18,192.168.1.26,53,svc_backup,WS-117,ALLOWED,16458,,
2025-10-15T20:59:42,,Authentication,Successful Login,INFO,192.168.1.56,192.168.1.28,445,priya.k,WS-133,ALLOWED,45204,,
2025-10-15T21:19:51,,Firewall,Connection Allowed,INFO,192.168.1.52,192.168.1.22,53,arogers,WS-115,ALLOWED,46834,,
2025-10-15T21:22:35,,Network,HTTP Request,INFO,192.168.1.11,10.0.0.2,80,admin,WS-148,ALLOWED,11581,,
2025-10-15T21:24:20,,System,File Access,INFO,192.168.1.54,192.168.1.21,443,raj.m,WS-139,ALLOWED,9224,,
2025-10-15T21:24:21,,Authentication,Successful Login,INFO,192.168.1.47,192.168.1.13,53,arogers,WS-118,ALLOWED,35203,,
2025-10-15T21:26:22,ALT-1034,Authentication,Brute Force Attempt,HIGH,23.106.215.44,10.0.0.1,22,bkumar,EXT-HOST,ALLOWED,48709,No,Requires investigation
2025-10-15T21:29:16,,Authentication,Successful Login,INFO,192.168.1.31,192.168.1.13,80,nancy.w,WS-146,ALLOWED,9547,,
2025-10-15T21:32:34,ALT-1117,Authentication,Brute Force Attempt,HIGH,172.16.0.20,10.0.0.1,22,raj.m,EXT-HOST,ALLOWED,517,No,Requires investigation
2025-10-15T21:33:00,,System,Process Started,INFO,192.168.1.46,192.168.1.11,443,david.lee,WS-118,ALLOWED,17204,,
2025-10-15T21:33:41,,Network,DNS Query,INFO,192.168.1.37,192.168.1.22,53,jsmith,WS-117,ALLOWED,49404,,
2025-10-15T21:34:16,,Network,DNS Query,INFO,192.168.1.27,192.168.1.20,53,priya.k,WS-115,ALLOWED,49283,,
2025-10-15T21:37:42,,Network,DNS Query,INFO,192.168.1.38,192.168.1.15,53,nancy.w,WS-110,ALLOWED,17051,,
2025-10-15T21:41:34,ALT-1075,Authentication,Privilege Escalation,HIGH,45.33.32.156,192.168.1.12,80,jsmith,EXT-HOST,ALLOWED,37073,No,Requires investigation
2025-10-15T21:42:54,,System,Process Started,INFO,192.168.1.18,192.168.1.28,3389,david.lee,WS-140,ALLOWED,35317,,
2025-10-15T21:43:35,,Firewall,Connection Allowed,INFO,192.168.1.44,192.168.1.10,8080,asha.s,WS-109,ALLOWED,19188,,
2025-10-15T21:50:36,,System,File Access,INFO,192.168.1.40,10.0.0.254,80,asha.s,WS-106,ALLOWED,49862,,
2025-10-15T21:51:37,ALT-1009,Data,Large File Transfer,WARNING,185.220.101.47,192.168.1.13,445,testuser,EXT-HOST,ALLOWED,3108673,No,
2025-10-15T21:56:26,ALT-1055,Authentication,Brute Force Attempt,HIGH,10.0.0.5,10.0.0.1,22,raj.m,EXT-HOST,ALLOWED,2875,No,Requires investigation
2025-10-15T21:57:56,ALT-1120,Authentication,Failed Login,WARNING,192.168.1.12,192.168.1.16,8080,svc_backup,WS-122,ALLOWED,26068,Yes,Known svc account activity
2025-10-15T21:58:07,,Authentication,Successful Login,INFO,192.168.1.22,192.168.1.16,8080,admin,WS-104,ALLOWED,12353,,
2025-10-15T22:01:35,ALT-1139,Data,Large File Transfer,WARNING,192.168.1.51,192.168.1.12,53,priya.k,WS-131,ALLOWED,4332827,No,
2025-10-15T22:06:42,ALT-1132,Authentication,Failed Login,WARNING,192.168.1.37,192.168.1.15,443,jsmith,WS-126,ALLOWED,45791,No,
2025-10-15T22:07:18,,Authentication,Successful Login,INFO,192.168.1.28,10.0.0.254,443,jsmith,WS-133,ALLOWED,39875,,
2025-10-15T22:12:44,ALT-1027,Authentication,Failed Login,WARNING,192.168.1.24,10.0.0.1,8080,arogers,WS-126,ALLOWED,7746,No,
2025-10-15T22:18:21,ALT-1004,Malware,Suspicious Process,CRITICAL,103.21.244.0,192.168.1.26,443,david.lee,EXT-HOST,BLOCKED,48836,No,Requires investigation
2025-10-15T22:22:14,ALT-1059,Data,Large File Transfer,WARNING,192.168.1.44,192.168.1.12,445,root,WS-109,ALLOWED,1436234,No,
2025-10-15T22:22:40,,Network,HTTPS Request,INFO,192.168.1.24,192.168.1.17,443,bkumar,WS-147,ALLOWED,39797,,
2025-10-15T22:23:19,ALT-1082,Data,Large File Transfer,WARNING,192.168.1.59,192.168.1.10,80,priya.k,WS-128,ALLOWED,408426,No,
2025-10-15T22:27:08,,System,Process Started,INFO,192.168.1.22,192.168.1.24,80,arogers,WS-125,ALLOWED,21872,,
2025-10-15T22:29:22,ALT-1151,Authentication,After-Hours Login,WARNING,192.168.1.17,10.0.0.1,3389,admin,WS-112,ALLOWED,17335,Yes,Known svc account activity
2025-10-15T22:30:33,ALT-1157,Malware,Suspicious Process,CRITICAL,192.168.1.16,192.168.1.23,3389,asha.s,WS-122,BLOCKED,43596,No,Requires investigation
2025-10-15T22:32:22,,Network,HTTPS Request,INFO,192.168.1.50,192.168.1.19,443,root,WS-142,ALLOWED,29998,,
2025-10-15T22:33:46,,Network,HTTP Request,INFO,192.168.1.53,192.168.1.17,80,nancy.w,WS-129,ALLOWED,41905,,
2025-10-15T22:34:49,ALT-1096,Firewall,Connection Blocked,WARNING,192.168.1.34,192.168.1.20,53,nancy.w,WS-141,BLOCKED,39054,No,
2025-10-15T22:36:39,,Network,DNS Query,INFO,192.168.1.13,192.168.1.29,53,raj.m,WS-113,ALLOWED,17443,,
2025-10-15T22:38:10,,Network,HTTP Request,INFO,192.168.1.49,10.0.0.2,80,asha.s,WS-142,ALLOWED,45547,,
2025-10-15T22:40:09,,Network,DNS Query,INFO,192.168.1.58,192.168.1.25,53,asha.s,WS-117,ALLOWED,36093,,
2025-10-15T22:41:05,,Network,DNS Query,INFO,192.168.1.47,192.168.1.26,53,david.lee,WS-109,ALLOWED,37232,,
2025-10-15T22:41:15,ALT-1150,Network,Port Scan Detected,HIGH,45.33.32.156,192.168.1.19,222,jsmith,EXT-HOST,ALLOWED,1393,No,Requires investigation
2025-10-15T22:50:51,ALT-1116,Network,C2 Communication Attempt,CRITICAL,45.33.32.156,192.168.1.17,1337,nancy.w,EXT-HOST,BLOCKED,32842,No,Requires investigation
2025-10-15T22:56:54,,Network,HTTP Request,INFO,192.168.1.51,192.168.1.12,80,testuser,WS-104,ALLOWED,1528,,
2025-10-15T23:01:30,,Network,HTTPS Request,INFO,192.168.1.27,10.0.0.1,443,david.lee,WS-140,ALLOWED,6201,,
2025-10-15T23:05:15,ALT-1094,Authentication,Failed Login,WARNING,192.168.1.27,192.168.1.24,445,nancy.w,WS-127,ALLOWED,12272,No,
2025-10-15T23:08:38,ALT-1050,System,Registry Modification,WARNING,192.168.1.34,192.168.1.21,53,bkumar,WS-115,ALLOWED,48134,Yes,Known svc account activity
2025-10-15T23:11:16,,Authentication,Successful Login,INFO,192.168.1.30,10.0.0.254,445,arogers,WS-136,ALLOWED,43822,,
2025-10-15T23:13:04,,Network,HTTP Request,INFO,192.168.1.21,192.168.1.21,80,root,WS-150,ALLOWED,9201,,
2025-10-15T23:17:19,ALT-1129,Network,Tor Exit Node Traffic,HIGH,45.33.32.156,192.168.1.17,9001,bkumar,EXT-HOST,ALLOWED,22828,No,Requires investigation
2025-10-15T23:17:39,,Network,HTTP Request,INFO,192.168.1.47,192.168.1.15,80,bkumar,WS-107,ALLOWED,34054,,
2025-10-15T23:20:58,ALT-1072,Authentication,Failed Login,WARNING,192.168.1.44,192.168.1.26,22,nancy.w,WS-107,ALLOWED,21771,Yes,Known svc account activity
2025-10-15T23:21:10,ALT-1158,Authentication,Brute Force Attempt,HIGH,10.0.0.5,10.0.0.1,22,root,EXT-HOST,ALLOWED,42265,No,Requires investigation
2025-10-15T23:21:49,ALT-1031,Authentication,Brute Force Attempt,HIGH,45.33.32.156,10.0.0.1,22,svc_backup,EXT-HOST,ALLOWED,37100,No,Requires investigation
2025-10-15T23:25:19,ALT-1068,Network,Tor Exit Node Traffic,HIGH,103.21.244.0,192.168.1.19,9001,nancy.w,EXT-HOST,ALLOWED,36674,No,Requires investigation
2025-10-15T23:29:35,,Authentication,Successful Login,INFO,192.168.1.21,192.168.1.27,443,bkumar,WS-111,ALLOWED,20716,,
2025-10-15T23:30:56,ALT-1081,Authentication,After-Hours Login,WARNING,192.168.1.36,10.0.0.1,53,svc_backup,WS-124,ALLOWED,24718,No,
2025-10-15T23:34:13,ALT-1144,Authentication,Failed Login,WARNING,192.168.1.24,10.0.0.2,445,priya.k,WS-149,ALLOWED,44808,Yes,Known svc account activity
2025-10-15T23:37:25,,System,File Access,INFO,185.220.101.47,192.168.1.15,53,arogers,EXT-HOST,ALLOWED,10546,,
2025-10-15T23:39:35,,Authentication,Successful Login,INFO,192.168.1.53,10.0.0.1,8080,arogers,WS-115,ALLOWED,3894,,
2025-10-15T23:39:51,,System,File Access,INFO,192.168.1.31,192.168.1.14,53,bkumar,WS-130,ALLOWED,45717,,
2025-10-15T23:43:09,,System,Process Started,INFO,192.168.1.29,192.168.1.16,80,bkumar,WS-138,ALLOWED,26582,,
2025-10-15T23:52:09,,Authentication,Successful Login,INFO,45.33.32.156,192.168.1.28,445,testuser,EXT-HOST,ALLOWED,31586,,
2025-10-15T23:54:17,,Network,HTTPS Request,INFO,192.168.1.48,192.168.1.14,443,svc_backup,WS-119,ALLOWED,43095,,
2025-10-15T23:55:27,ALT-1051,Network,Tor Exit Node Traffic,HIGH,45.33.32.156,192.168.1.19,9001,raj.m,EXT-HOST,ALLOWED,23188,No,Requires investigation
2025-10-15T23:55:54,,Network,HTTP Request,INFO,192.168.1.34,192.168.1.19,80,arogers,WS-131,ALLOWED,4025,,
2025-10-15T23:57:32,ALT-1114,Data,Large File Transfer,WARNING,192.168.1.57,192.168.1.15,8080,arogers,WS-131,ALLOWED,2908473,Yes,Scheduled backup job
2025-10-15T23:59:01,,Firewall,Connection Allowed,INFO,192.168.1.49,192.168.1.29,53,svc_backup,WS-101,ALLOWED,5423,,
2025-10-15T23:59:23,,Network,HTTP Request,INFO,192.168.1.43,192.168.1.19,80,nancy.w,WS-130,ALLOWED,26420,,
2025-10-15T23:59:24,,Firewall,Connection Allowed,INFO,192.168.1.24,192.168.1.10,445,svc_backup,WS-133,ALLOWED,24603,,
